5, 0.059645
11, 0.039542
17, 0.030032
23, 0.032535
29, 0.024090
35, 0.017249
41, 0.015995
47, 0.015284
53, 0.014939
59, 0.014644
65, 0.013641
71, 0.013893
77, 0.013414
83, 0.013007
89, 0.012596
95, 0.012384
101, 0.011409
107, 0.011287
113, 0.010111
119, 0.012558
125, 0.010842
131, 0.012730
137, 0.010151
143, 0.008557
149, 0.010588
155, 0.008356
161, 0.011394
167, 0.007738
173, 0.007452
179, 0.013200
185, 0.008116
191, 0.007659
197, 0.007199
203, 0.006640
209, 0.006533
215, 0.009664
221, 0.006749
227, 0.008639
233, 0.006168
239, 0.006379
245, 0.006045
251, 0.007058
257, 0.007441
263, 0.006164
269, 0.006169
275, 0.006083
281, 0.005992
287, 0.005838
293, 0.005745
299, 0.005674
305, 0.005689
311, 0.005630
317, 0.006151
323, 0.028706
329, 0.006300
335, 0.005973
341, 0.005741
347, 0.005575
353, 0.010424
359, 0.006439
365, 0.005752
371, 0.005865
377, 0.005751
383, 0.005612
389, 0.005598
395, 0.005470
401, 0.005536
407, 0.005393
413, 0.005478
419, 0.005528
425, 0.005544
431, 0.005202
437, 0.005276
443, 0.005161
449, 0.005271
455, 0.005155
461, 0.005184
467, 0.005203
473, 0.005197
479, 0.005088
485, 0.005157
491, 0.005070
497, 0.005087
503, 0.005145
509, 0.004975
515, 0.004897
521, 0.005002
527, 0.004913
533, 0.005018
539, 0.005043
545, 0.004917
551, 0.005132
557, 0.004952
563, 0.005173
569, 0.004909
575, 0.005009
581, 0.004904
587, 0.004931
593, 0.004982
599, 0.004876
