1, 0.124678
3, 0.077440
5, 0.063149
7, 0.062742
9, 0.057859
11, 0.056824
13, 0.054249
15, 0.053892
17, 0.053946
19, 0.053728
21, 0.052140
23, 0.052600
25, 0.051705
27, 0.058400
29, 0.052125
31, 0.050956
33, 0.050694
35, 0.050433
37, 0.050417
39, 0.051481
41, 0.050167
43, 0.050235
45, 0.051698
47, 0.050290
49, 0.049826
51, 0.048853
53, 0.050744
55, 0.053799
57, 0.050683
59, 0.050911
61, 0.048544
63, 0.048218
65, 0.049147
67, 0.048425
69, 0.049461
71, 0.049944
73, 0.047613
75, 0.047810
77, 0.048422
79, 0.049311
81, 0.048652
83, 0.049487
85, 0.048359
87, 0.047601
89, 0.049845
91, 0.048255
93, 0.046133
95, 0.046236
97, 0.048365
99, 0.047210
101, 0.047097
103, 0.046878
105, 0.047279
107, 0.045745
109, 0.045724
111, 0.045393
113, 0.047217
115, 0.051241
117, 0.045654
119, 0.045904
121, 0.046003
123, 0.045791
125, 0.045883
127, 0.045645
129, 0.045253
131, 0.045617
133, 0.045081
135, 0.045937
137, 0.045066
139, 0.044953
141, 0.047345
143, 0.045629
145, 0.044206
147, 0.045476
149, 0.045062
151, 0.043306
153, 0.045315
155, 0.042675
157, 0.042026
159, 0.043267
161, 0.043156
163, 0.042647
165, 0.041632
167, 0.041559
169, 0.041004
171, 0.042495
173, 0.041694
175, 0.040276
177, 0.039327
179, 0.039980
181, 0.038990
183, 0.038525
185, 0.036035
187, 0.039597
189, 0.040274
191, 0.033938
193, 0.037782
195, 0.034441
197, 0.036766
199, 0.031656
