5, 0.547516
11, 0.547174
17, 0.547390
23, 0.546845
29, 0.546881
35, 0.546752
41, 0.542712
47, 0.491614
53, 0.457489
59, 0.431925
65, 0.416490
71, 0.408811
77, 0.404733
83, 0.400430
89, 0.396204
95, 0.377447
101, 0.366869
107, 0.348896
113, 0.328711
119, 0.304877
125, 0.274800
131, 0.250370
137, 0.233192
143, 0.219109
149, 0.220400
155, 0.207521
161, 0.195814
167, 0.194766
173, 0.200466
179, 0.186494
185, 0.188128
191, 0.178945
197, 0.175804
203, 0.172173
209, 0.168032
215, 0.163374
221, 0.158802
227, 0.153939
233, 0.152053
239, 0.147152
245, 0.154595
251, 0.151382
257, 0.151409
263, 0.150282
269, 0.148146
275, 0.146956
281, 0.146564
287, 0.145234
293, 0.148170
299, 0.145655
305, 0.143787
311, 0.143560
317, 0.143410
323, 0.142787
329, 0.142271
335, 0.141787
341, 0.141229
347, 0.140729
353, 0.140248
359, 0.139530
365, 0.138566
371, 0.137318
377, 0.136091
383, 0.136978
389, 0.136161
395, 0.133971
401, 0.135107
407, 0.132984
413, 0.137664
419, 0.136383
425, 0.133782
431, 0.134506
437, 0.132393
443, 0.130080
449, 0.129848
455, 0.128693
461, 0.127596
467, 0.126742
473, 0.124788
479, 0.128798
485, 0.123883
491, 0.121891
497, 0.121344
503, 0.119871
509, 0.118305
515, 0.116638
521, 0.116351
527, 0.114516
533, 0.113129
539, 0.111657
545, 0.111035
551, 0.109823
557, 0.108890
563, 0.108208
569, 0.107128
575, 0.106398
581, 0.105507
587, 0.104683
593, 0.103856
599, 0.103036
