0, 0.044942
1, 0.032272
2, 0.030628
3, 0.029817
4, 0.029347
5, 0.028715
6, 0.028548
7, 0.028283
8, 0.027786
9, 0.027747
10, 0.027496
11, 0.027421
12, 0.027386
13, 0.027266
14, 0.027044
15, 0.026990
16, 0.026843
17, 0.026853
18, 0.026949
19, 0.026611
20, 0.026532
21, 0.026582
22, 0.026588
23, 0.026673
24, 0.026135
25, 0.026017
26, 0.026474
27, 0.026092
28, 0.025862
29, 0.025819
30, 0.025791
31, 0.025812
32, 0.025804
33, 0.026025
34, 0.025741
35, 0.025583
36, 0.025664
37, 0.025642
38, 0.025511
39, 0.025515
40, 0.025469
41, 0.025401
42, 0.025396
43, 0.025836
44, 0.025379
45, 0.025222
46, 0.025297
47, 0.025192
48, 0.025306
49, 0.025278
