Epochs Supervised, 50
Proxy task, NONE
Training percentage, 90.00 %
Specialized subset, 

\textbf{Training metrics},
Best epoch, 41
Time to best epoch, 8h 38m

\textbf{Performance metrics},
Accuracy, 98.930 %
Detection rate, 82.936 %
Precision, 86.315 %
Specificity, 99.517 %
F1-Measure, 84.592 %
False alarm rate, 13.685 %
Missed alarm rate, 17.064 %
