Epochs Supervised, 50
Proxy task, NONE
Training percentage, 90.00 %
Specialized subset, 

Training metrics,
Best epoch, 45
Time to best epoch, 7h 51m

Performance metrics,
Accuracy, 99.658 %
Detection rate, 98.884 %
Precision, 99.762 %
Specificity, 99.920 %
F1-Measure, 99.321 %
False alarm rate, 0.238 %
Missed alarm rate, 1.116 %
