5, 0.953558
11, 0.839595
17, 0.723782
23, 0.497942
29, 0.485212
35, 0.445638
41, 0.420879
47, 0.403805
53, 0.388555
59, 0.365063
65, 0.337105
71, 0.302323
77, 0.277639
83, 0.259801
89, 0.240582
95, 0.231606
101, 0.222406
107, 0.213588
113, 0.207528
119, 0.203553
125, 0.201412
131, 0.199802
137, 0.197964
143, 0.196020
149, 0.202641
155, 0.201530
161, 0.196546
167, 0.197785
173, 0.194273
179, 0.191379
185, 0.189153
191, 0.186618
197, 0.183337
203, 0.178800
209, 0.172829
215, 0.164628
221, 0.154192
227, 0.143315
233, 0.135339
239, 0.134061
245, 0.145738
251, 0.139650
257, 0.135408
263, 0.125620
269, 0.123009
275, 0.118940
281, 0.115797
287, 0.115819
293, 0.116376
299, 0.119356
305, 0.111996
311, 0.104085
317, 0.096612
323, 0.095587
329, 0.114045
335, 0.094785
341, 0.074898
347, 0.068961
353, 0.066095
359, 0.061584
365, 0.058712
371, 0.054820
377, 0.055802
383, 0.054537
389, 0.072435
395, 0.060919
401, 0.081738
407, 0.066265
413, 0.053298
419, 0.052655
425, 0.047654
431, 0.050921
437, 0.089103
443, 0.053834
449, 0.048548
455, 0.043951
461, 0.042317
467, 0.041809
473, 0.044066
479, 0.049912
485, 0.039736
491, 0.039175
497, 0.046620
503, 0.039044
509, 0.044131
515, 0.038037
521, 0.037894
527, 0.036312
533, 0.035899
539, 0.035390
545, 0.035180
551, 0.034856
557, 0.032185
563, 0.035805
569, 0.033791
575, 0.040822
581, 0.047590
587, 0.040583
593, 0.051034
599, 0.042342
