1, 0.193412
3, 0.150145
5, 0.123495
7, 0.100026
9, 0.089519
11, 0.080487
13, 0.076525
15, 0.075274
17, 0.069896
19, 0.076362
21, 0.070690
23, 0.072741
25, 0.068487
27, 0.066072
29, 0.064617
31, 0.065228
33, 0.064798
35, 0.063172
37, 0.064225
39, 0.063598
41, 0.064380
43, 0.064068
45, 0.063486
47, 0.063165
49, 0.063403
51, 0.063484
53, 0.061854
55, 0.061969
57, 0.061542
59, 0.060141
61, 0.061369
63, 0.066819
65, 0.061055
67, 0.060984
69, 0.060140
71, 0.060068
73, 0.061274
75, 0.058057
77, 0.057534
79, 0.059056
81, 0.056915
83, 0.058788
85, 0.056832
87, 0.058131
89, 0.057824
91, 0.059604
93, 0.055387
95, 0.058164
97, 0.057834
99, 0.059536
101, 0.055677
103, 0.055120
105, 0.056729
107, 0.055087
109, 0.055750
111, 0.057663
113, 0.057925
115, 0.058660
117, 0.056428
119, 0.054534
121, 0.056621
123, 0.058207
125, 0.055267
127, 0.055399
129, 0.053487
131, 0.058733
133, 0.053999
135, 0.057381
137, 0.054609
139, 0.056975
141, 0.057545
143, 0.053213
145, 0.055989
147, 0.053195
149, 0.053341
151, 0.053500
153, 0.054113
155, 0.054435
157, 0.053985
159, 0.053730
161, 0.064140
163, 0.055829
165, 0.057437
167, 0.051653
169, 0.052935
171, 0.051144
173, 0.050251
175, 0.052924
177, 0.049899
179, 0.046592
181, 0.046089
183, 0.042569
185, 0.037847
187, 0.036056
189, 0.032728
191, 0.035135
193, 0.035126
195, 0.033421
197, 0.034172
199, 0.034960
