5, 0.644353
11, 0.540515
17, 0.337876
23, 0.177702
29, 0.147821
35, 0.156782
41, 0.108762
47, 0.112726
53, 0.086306
59, 0.076947
65, 0.071889
71, 0.067761
77, 0.067524
83, 0.061472
89, 0.060103
95, 0.057825
101, 0.056081
107, 0.054915
113, 0.055100
119, 0.052032
125, 0.051435
131, 0.051768
137, 0.050858
143, 0.048055
149, 0.046415
155, 0.122625
161, 0.100993
167, 0.080327
173, 0.054958
179, 0.047971
185, 0.046262
191, 0.045348
197, 0.044144
203, 0.043570
209, 0.045165
215, 0.041203
221, 0.041478
227, 0.046886
233, 0.042494
239, 0.041338
245, 0.039279
251, 0.040924
257, 0.042406
263, 0.040444
269, 0.040809
275, 0.038678
281, 0.038334
287, 0.036752
293, 0.038098
299, 0.038481
305, 0.039327
311, 0.036522
317, 0.040253
323, 0.047431
329, 0.067271
335, 0.040130
341, 0.038624
347, 0.040331
353, 0.038195
359, 0.037203
365, 0.037868
371, 0.039460
377, 0.036417
383, 0.035244
389, 0.034299
395, 0.033883
401, 0.033092
407, 0.033351
413, 0.033200
419, 0.032350
425, 0.032586
431, 0.032643
437, 0.032014
443, 0.031579
449, 0.031544
455, 0.031018
461, 0.031091
467, 0.031485
473, 0.031252
479, 0.031176
485, 0.030108
491, 0.030845
497, 0.030808
503, 0.030410
509, 0.029862
515, 0.029835
521, 0.029988
527, 0.029083
533, 0.029319
539, 0.029273
545, 0.028068
551, 0.028474
557, 0.028345
563, 0.028469
569, 0.027742
575, 0.027777
581, 0.028040
587, 0.027543
593, 0.027072
599, 0.028728
