Epochs Supervised, 50
Proxy task, NONE
Training percentage, 10.00 %
Specialized subset, 

\textbf{Training metrics},
Best epoch, 49
Time to best epoch, 1h 34m

\textbf{Performance metrics},
Accuracy, 99.632 %
Detection rate, 98.828 %
Precision, 99.711 %
Specificity, 99.903 %
F1-Measure, 99.268 %
False alarm rate, 0.289 %
Missed alarm rate, 1.172 %
