5, 0.026659
11, 0.010188
17, 0.008566
23, 0.007261
29, 0.006518
35, 0.005650
41, 0.004652
47, 0.003897
53, 0.004075
59, 0.003382
65, 0.003055
71, 0.008659
77, 0.004105
83, 0.003390
89, 0.002916
95, 0.002781
101, 0.002683
107, 0.002599
113, 0.002432
119, 0.002539
125, 0.002136
131, 0.003493
137, 0.002798
143, 0.002179
149, 0.002288
155, 0.002066
161, 0.002058
167, 0.001893
173, 0.001860
179, 0.001836
185, 0.001718
191, 0.004541
197, 0.001899
203, 0.001606
209, 0.001688
215, 0.001605
221, 0.001554
227, 0.001690
233, 0.001418
239, 0.001878
245, 0.001358
251, 0.001483
257, 0.001362
263, 0.001726
269, 0.004613
275, 0.001681
281, 0.001498
287, 0.001608
293, 0.001361
299, 0.001318
305, 0.001290
311, 0.002290
317, 0.001258
323, 0.001189
329, 0.001374
335, 0.001128
341, 0.001605
347, 0.001297
353, 0.001224
359, 0.001278
365, 0.001115
371, 0.001084
377, 0.001113
383, 0.001178
389, 0.001330
395, 0.001517
401, 0.001161
407, 0.001063
413, 0.002441
419, 0.001420
425, 0.001165
431, 0.001149
437, 0.001296
443, 0.001029
449, 0.001244
455, 0.001094
461, 0.000962
467, 0.001226
473, 0.001858
479, 0.001301
485, 0.001013
491, 0.000928
497, 0.001168
503, 0.000890
509, 0.001078
515, 0.000900
521, 0.001227
527, 0.000972
533, 0.001730
539, 0.001208
545, 0.000915
551, 0.000998
557, 0.001077
563, 0.001279
569, 0.000924
575, 0.000980
581, 0.001230
587, 0.000882
593, 0.000976
599, 0.000931
