5, 0.059419
11, 0.053792
17, 0.052865
23, 0.053236
29, 0.050770
35, 0.048015
41, 0.049415
47, 0.046564
53, 0.049530
59, 0.048186
65, 0.045309
71, 0.023309
77, 0.024753
83, 0.018373
89, 0.043622
95, 0.017360
101, 0.018609
107, 0.018017
113, 0.014467
119, 0.013741
125, 0.013638
131, 0.012998
137, 0.014135
143, 0.012240
149, 0.013902
155, 0.012309
161, 0.012235
167, 0.011340
173, 0.011453
179, 0.010957
185, 0.012192
191, 0.010287
197, 0.013203
203, 0.011763
209, 0.011377
215, 0.009675
221, 0.009031
227, 0.008925
233, 0.007274
239, 0.010813
245, 0.009485
251, 0.010708
257, 0.008707
263, 0.007807
269, 0.007143
275, 0.007574
281, 0.006514
287, 0.006701
293, 0.005908
299, 0.005818
305, 0.006911
311, 0.007974
317, 0.011196
323, 0.007699
329, 0.007235
335, 0.006116
341, 0.005678
347, 0.005913
353, 0.005647
359, 0.005351
365, 0.005248
371, 0.005477
377, 0.008417
383, 0.005783
389, 0.005171
395, 0.005217
401, 0.005035
407, 0.005021
413, 0.005082
419, 0.010852
425, 0.005897
431, 0.004949
437, 0.004903
443, 0.004726
449, 0.004947
455, 0.004775
461, 0.004655
467, 0.011068
473, 0.006420
479, 0.005159
485, 0.005043
491, 0.005169
497, 0.006160
503, 0.005224
509, 0.004566
515, 0.004434
521, 0.004702
527, 0.004582
533, 0.005361
539, 0.008931
545, 0.005173
551, 0.004920
557, 0.004807
563, 0.004678
569, 0.004380
575, 0.004479
581, 0.004259
587, 0.004235
593, 0.004647
599, 0.004111
