5, 0.430699
11, 0.269636
17, 0.180196
23, 0.141666
29, 0.111093
35, 0.087328
41, 0.070306
47, 0.057310
53, 0.051540
59, 0.047343
65, 0.042643
71, 0.040567
77, 0.039213
83, 0.038926
89, 0.038320
95, 0.036051
101, 0.037605
107, 0.033751
113, 0.039578
119, 0.034056
125, 0.036153
131, 0.035796
137, 0.031913
143, 0.030762
149, 0.030615
155, 0.031529
161, 0.033207
167, 0.031044
173, 0.030003
179, 0.034573
185, 0.028335
191, 0.029933
197, 0.029930
203, 0.032534
209, 0.027773
215, 0.027509
221, 0.028336
227, 0.027804
233, 0.028066
239, 0.026178
245, 0.030062
251, 0.025070
257, 0.024865
263, 0.024907
269, 0.024215
275, 0.032906
281, 0.024858
287, 0.023548
293, 0.023665
299, 0.024471
305, 0.025594
311, 0.023761
317, 0.023149
323, 0.027438
329, 0.023238
335, 0.021479
341, 0.021810
347, 0.020587
353, 0.025351
359, 0.023419
365, 0.022984
371, 0.021153
377, 0.024163
383, 0.020476
389, 0.021865
395, 0.023007
401, 0.023114
407, 0.024544
413, 0.019625
419, 0.020678
425, 0.021365
431, 0.019992
437, 0.019185
443, 0.019205
449, 0.021119
455, 0.019404
461, 0.020310
467, 0.018595
473, 0.020856
479, 0.018642
485, 0.022610
491, 0.028263
497, 0.021212
503, 0.020404
509, 0.019590
515, 0.022381
521, 0.019653
527, 0.016818
533, 0.017598
539, 0.016699
545, 0.016875
551, 0.016535
557, 0.016628
563, 0.016057
569, 0.016347
575, 0.016275
581, 0.015869
587, 0.015954
593, 0.015944
599, 0.015856
