5, 0.021747
11, 0.016066
17, 0.011415
23, 0.009392
29, 0.009072
35, 0.008930
41, 0.008091
47, 0.007477
53, 0.007071
59, 0.007886
65, 0.006929
71, 0.006445
77, 0.006686
83, 0.005920
89, 0.006070
95, 0.005649
101, 0.008070
107, 0.005889
113, 0.005561
119, 0.007242
125, 0.005381
131, 0.005264
137, 0.005148
143, 0.005036
149, 0.004951
155, 0.006963
161, 0.005637
167, 0.005032
173, 0.004810
179, 0.004953
185, 0.004750
191, 0.004565
197, 0.004508
203, 0.006122
209, 0.004634
215, 0.004233
221, 0.004497
227, 0.004238
233, 0.005043
239, 0.004191
245, 0.004103
251, 0.012342
257, 0.004846
263, 0.004645
269, 0.004471
275, 0.004323
281, 0.004098
287, 0.004332
293, 0.004622
299, 0.004315
305, 0.004041
311, 0.004443
317, 0.004408
323, 0.005489
329, 0.003853
335, 0.004062
341, 0.003970
347, 0.004098
353, 0.004028
359, 0.003778
365, 0.003833
371, 0.004031
377, 0.003885
383, 0.003804
389, 0.003621
395, 0.004498
401, 0.003997
407, 0.003689
413, 0.003884
419, 0.003498
425, 0.003691
431, 0.003744
437, 0.003516
443, 0.003697
449, 0.003454
455, 0.004071
461, 0.003706
467, 0.003445
473, 0.003590
479, 0.003525
485, 0.003699
491, 0.003866
497, 0.003278
503, 0.003238
509, 0.004189
515, 0.003315
521, 0.003209
527, 0.003174
533, 0.002964
539, 0.004498
545, 0.003237
551, 0.002923
557, 0.003339
563, 0.003249
569, 0.003839
575, 0.003044
581, 0.003876
587, 0.002866
593, 0.002726
599, 0.002662
