0, 0.149659
1, 0.089795
2, 0.087392
3, 0.085853
4, 0.081888
5, 0.081103
6, 0.053446
7, 0.063707
8, 0.059587
9, 0.054516
10, 0.054735
11, 0.046026
12, 0.039560
13, 0.046624
14, 0.036239
15, 0.045132
16, 0.045278
17, 0.042759
18, 0.036833
19, 0.038918
20, 0.043579
21, 0.032012
22, 0.028488
23, 0.028086
24, 0.027923
25, 0.027562
26, 0.027315
27, 0.027185
28, 0.026941
29, 0.026738
30, 0.026507
31, 0.026332
32, 0.027127
33, 0.025788
34, 0.025806
35, 0.025563
36, 0.025533
37, 0.025406
38, 0.025325
39, 0.025093
40, 0.024882
41, 0.024785
42, 0.024669
43, 0.024435
44, 0.024384
45, 0.024278
46, 0.024171
47, 0.023977
48, 0.024050
49, 0.024072
