Hyperparameters,
Epochs Supervised, 200
Epochs Pretraining, 10
Batch size, 128
Proxy task, ID
Pretraining percentage, 80.00 %
Training percentage, 1.00 %
Validation percentage, 10.00 %
Specialized subset, 
Learning rate, 0.001
Random Seed, 500

Modelparameters,
Hidden size, 512
# Layers, 3

Performance metrics,
Accuracy, 98.309 %
False alarm rate, 24.695 %
Missed alarm rate, 22.344 %
Detection rate, 77.656 %
Precision, 75.305 %
Specificity, 99.066 %
Recall, 75.305 %
F1-Measure, 75.305 %
