Epochs Supervised, 200
Proxy task, NONE
Training percentage, 1.00 %
Specialized subset, 

Training metrics,
Best epoch, 167
Time to best epoch, 1h 12m

Performance metrics,
Accuracy, 99.308 %
Detection rate, 98.494 %
Precision, 98.765 %
Specificity, 99.583 %
F1-Measure, 98.629 %
False alarm rate, 1.235 %
Missed alarm rate, 1.506 %
